"id","symbol","signal_type","strength","price","timeframe","source","message","created_at","indicator_type","indicator_data","indicator_config","volume_24h","price_change_24h","confidence_score","combined_score","processed","processed_at","processed_by","processing_time_ms"
888,APE,buy,strong,0.612,"15m",binance,RSI 19.86 - buy signal,2025-08-14 12:35:38.244,"[""RSI""]","{""rsi_value"": 19.86, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
1224,APE,buy,strong,0.5863,"15m",binance,RSI 19.10 - buy signal,2025-08-15 15:29:01.952,"[""RSI""]","{""rsi_value"": 19.1, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,396
1343,API3,buy,strong,0.686,"15m",binance,RSI 18.81 - buy signal,2025-08-15 15:45:21.848,"[""RSI""]","{""rsi_value"": 18.81, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
181,API3,buy,strong,0.748,"15m",binance,RSI 18.10 - buy signal,2025-08-11 11:19:16.465,"[""RSI""]","{""rsi_value"": 18.1, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
311,API3,buy,strong,0.742,"15m",binance,RSI 14.93 - buy signal,2025-08-11 11:48:11.703,"[""RSI""]","{""rsi_value"": 14.93, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1477,API3,sell,strong,0.784,"15m",binance,RSI 86.57 - sell signal,2025-08-16 11:36:59.200,"[""RSI""]","{""rsi_value"": 86.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
1475,API3,sell,strong,0.763,"15m",binance,RSI 81.32 - sell signal,2025-08-16 11:19:04.268,"[""RSI""]","{""rsi_value"": 81.32, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,394
677,APT,sell,strong,4.899,"15m",binance,RSI 80.44 - sell signal,2025-08-12 20:59:59.248,"[""RSI""]","{""rsi_value"": 80.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,333
1268,APT,buy,strong,4.568,"15m",binance,RSI 18.72 - buy signal,2025-08-15 15:44:02.597,"[""RSI""]","{""rsi_value"": 18.72, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,328
1227,AR,buy,strong,7.01,"15m",binance,RSI 19.00 - buy signal,2025-08-15 15:29:04.481,"[""RSI""]","{""rsi_value"": 19.0, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,510
255,AR,buy,strong,7.54,"15m",binance,RSI 18.68 - buy signal,2025-08-11 11:30:55.891,"[""RSI""]","{""rsi_value"": 18.68, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
861,ARB,buy,strong,0.4973,"15m",binance,RSI 18.30 - buy signal,2025-08-14 12:35:21.944,"[""RSI""]","{""rsi_value"": 18.3, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1160,ARB,buy,strong,0.4894,"15m",binance,RSI 20.00 - buy signal,2025-08-15 15:06:23.184,"[""RSI""]","{""rsi_value"": 20.0, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
741,ARB,sell,strong,0.5268,"15m",binance,RSI 83.02 - sell signal,2025-08-13 13:33:03.088,"[""RSI""]","{""rsi_value"": 83.02, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,319
403,ARB,buy,strong,0.4438,"15m",binance,RSI 19.84 - buy signal,2025-08-11 12:13:02.391,"[""RSI""]","{""rsi_value"": 19.84, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
1180,ARB,buy,strong,0.4838,"15m",binance,RSI 17.18 - buy signal,2025-08-15 15:24:06.951,"[""RSI""]","{""rsi_value"": 17.18, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,338
742,ARB,sell,strong,0.5368,"15m",binance,RSI 85.87 - sell signal,2025-08-13 13:49:22.075,"[""RSI""]","{""rsi_value"": 85.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
442,ARDR,buy,strong,0.09479,"15m",binance,RSI 17.01 - buy signal,2025-08-11 13:08:38.548,"[""RSI""]","{""rsi_value"": 17.01, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
417,ARDR,buy,strong,0.09515,"15m",binance,RSI 19.57 - buy signal,2025-08-11 12:35:39.576,"[""RSI""]","{""rsi_value"": 19.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,326
639,ARK,sell,strong,0.4622,"15m",binance,RSI 80.38 - sell signal,2025-08-12 18:19:23.815,"[""RSI""]","{""rsi_value"": 80.38, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,333
1349,ARK,buy,strong,0.4266,"15m",binance,RSI 16.57 - buy signal,2025-08-15 15:45:24.451,"[""RSI""]","{""rsi_value"": 16.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
957,ARK,buy,strong,0.438,"15m",binance,RSI 17.67 - buy signal,2025-08-14 12:36:27.461,"[""RSI""]","{""rsi_value"": 17.67, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
369,ARK,buy,strong,0.4463,"15m",binance,RSI 16.78 - buy signal,2025-08-11 11:52:23.837,"[""RSI""]","{""rsi_value"": 16.78, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
768,ARKM,sell,strong,0.618,"15m",binance,RSI 80.80 - sell signal,2025-08-13 22:45:31.138,"[""RSI""]","{""rsi_value"": 80.8, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,371
1304,ARKM,buy,strong,0.528,"15m",binance,RSI 19.42 - buy signal,2025-08-15 15:44:35.848,"[""RSI""]","{""rsi_value"": 19.42, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
258,ARKM,buy,strong,0.523,"15m",binance,RSI 19.87 - buy signal,2025-08-11 11:31:09.717,"[""RSI""]","{""rsi_value"": 19.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,327
1193,ASTR,buy,strong,0.02411,"15m",binance,RSI 19.83 - buy signal,2025-08-15 15:25:16.793,"[""RSI""]","{""rsi_value"": 19.83, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
634,ASTR,sell,strong,0.026,"15m",binance,RSI 81.22 - sell signal,2025-08-12 18:18:51.502,"[""RSI""]","{""rsi_value"": 81.22, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,332
1307,ASTR,buy,strong,0.02388,"15m",binance,RSI 16.33 - buy signal,2025-08-15 15:44:38.755,"[""RSI""]","{""rsi_value"": 16.33, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
138,ATH,buy,strong,0.03592,"15m",gate,RSI 19.99 - buy signal,2025-08-11 10:20:28.517,"[""RSI""]","{""rsi_value"": 19.99, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1113
217,ATH,buy,strong,0.03535,"15m",gate,RSI 17.77 - buy signal,2025-08-11 11:24:30.117,"[""RSI""]","{""rsi_value"": 17.77, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1121
1270,ATOM,buy,strong,4.345,"15m",binance,RSI 19.52 - buy signal,2025-08-15 15:44:05.167,"[""RSI""]","{""rsi_value"": 19.52, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,319
293,ATOM,buy,strong,4.508,"15m",binance,RSI 16.74 - buy signal,2025-08-11 11:47:09.935,"[""RSI""]","{""rsi_value"": 16.74, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
194,ATOM,buy,strong,4.541,"15m",binance,RSI 19.15 - buy signal,2025-08-11 11:22:23.353,"[""RSI""]","{""rsi_value"": 19.15, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
862,ATOM,buy,strong,4.463,"15m",binance,RSI 16.09 - buy signal,2025-08-14 12:35:22.595,"[""RSI""]","{""rsi_value"": 16.09, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
317,AUCTION,buy,strong,10.45,"15m",binance,RSI 16.31 - buy signal,2025-08-11 11:48:24.601,"[""RSI""]","{""rsi_value"": 16.31, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
187,AUCTION,buy,strong,10.51,"15m",binance,RSI 19.08 - buy signal,2025-08-11 11:19:29.330,"[""RSI""]","{""rsi_value"": 19.08, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
1508,AUDIO,sell,strong,0.0679,"15m",binance,RSI 82.06 - sell signal,2025-08-16 17:44:39.535,"[""RSI""]","{""rsi_value"": 82.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,885
1444,AURA,sell,strong,0.008961,"15m",gate,RSI 84.71 - sell signal,2025-08-16 01:20:21.579,"[""RSI""]","{""rsi_value"": 84.71, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1139
687,AURA,buy,strong,0.008615,"15m",gate,RSI 16.32 - buy signal,2025-08-12 23:01:01.479,"[""RSI""]","{""rsi_value"": 16.32, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1141
3,AURA,buy,strong,0.008676,"15m",gate,RSI 19.43 - buy signal,2025-08-10 02:33:59.597,"[""RSI""]","{""rsi_value"": 19.43, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1195
469,AURA,sell,strong,0.008661,"15m",gate,RSI 84.54 - sell signal,2025-08-11 21:35:48.461,"[""RSI""]","{""rsi_value"": 84.54, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1177
465,AURA,sell,strong,0.008527,"15m",gate,RSI 81.29 - sell signal,2025-08-11 18:40:55.640,"[""RSI""]","{""rsi_value"": 81.29, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1168
1137,AURA,buy,strong,0.008697,"15m",gate,RSI 18.91 - buy signal,2025-08-15 11:26:41.740,"[""RSI""]","{""rsi_value"": 18.91, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1098
10,AURA,buy,strong,0.00866,"15m",gate,RSI 17.05 - buy signal,2025-08-10 02:54:26.180,"[""RSI""]","{""rsi_value"": 17.05, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1120
486,AURA,sell,strong,0.008891,"15m",gate,RSI 87.28 - sell signal,2025-08-12 00:08:32.130,"[""RSI""]","{""rsi_value"": 87.28, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1153
790,AURA,sell,strong,0.008572,"15m",gate,RSI 80.06 - sell signal,2025-08-14 03:09:01.789,"[""RSI""]","{""rsi_value"": 80.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1083
695,AURA,buy,strong,0.008354,"15m",gate,RSI 5.16 - buy signal,2025-08-13 01:22:29.621,"[""RSI""]","{""rsi_value"": 5.16, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1162
792,AURA,sell,strong,0.008658,"15m",gate,RSI 85.14 - sell signal,2025-08-14 03:34:33.720,"[""RSI""]","{""rsi_value"": 85.14, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1091
480,AVAIL,buy,strong,0.01881,"15m",gate,RSI 19.66 - buy signal,2025-08-11 22:25:35.048,"[""RSI""]","{""rsi_value"": 19.66, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1146
764,AVAIL,buy,strong,0.01934,"15m",gate,RSI 19.52 - buy signal,2025-08-13 21:32:38.493,"[""RSI""]","{""rsi_value"": 19.52, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1260
766,AVAIL,buy,strong,0.01923,"15m",gate,RSI 16.27 - buy signal,2025-08-13 21:50:08.209,"[""RSI""]","{""rsi_value"": 16.27, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1098
686,AVAIL,sell,strong,0.01961,"15m",gate,RSI 87.00 - sell signal,2025-08-12 22:40:32.207,"[""RSI""]","{""rsi_value"": 87.0, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1146
1504,AVAIL,buy,strong,0.01806,"15m",gate,RSI 18.19 - buy signal,2025-08-16 16:43:14.703,"[""RSI""]","{""rsi_value"": 18.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1106
997,AVAIL,buy,strong,0.01808,"15m",gate,RSI 11.79 - buy signal,2025-08-14 12:42:59.138,"[""RSI""]","{""rsi_value"": 11.79, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1130
1120,AVAX,sell,strong,25.17,"15m",binance,RSI 83.92 - sell signal,2025-08-15 04:21:41.655,"[""RSI""]","{""rsi_value"": 83.92, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
1118,AVAX,sell,strong,24.88,"15m",binance,RSI 80.64 - sell signal,2025-08-15 03:58:45.507,"[""RSI""]","{""rsi_value"": 80.64, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
429,AVAX,buy,strong,23.18,"15m",binance,RSI 19.10 - buy signal,2025-08-11 12:46:50.453,"[""RSI""]","{""rsi_value"": 19.1, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
848,AVAX,buy,strong,23.45,"15m",binance,RSI 19.69 - buy signal,2025-08-14 12:35:15.768,"[""RSI""]","{""rsi_value"": 19.69, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
359,AWE,buy,strong,0.05628,"15m",binance,RSI 19.51 - buy signal,2025-08-11 11:52:15.063,"[""RSI""]","{""rsi_value"": 19.51, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,319
1521,AWE,buy,strong,0.05053,"15m",binance,RSI 17.71 - buy signal,2025-08-16 21:10:29.894,"[""RSI""]","{""rsi_value"": 17.71, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,329
944,AWE,buy,strong,0.05065,"15m",binance,RSI 14.50 - buy signal,2025-08-14 12:36:18.725,"[""RSI""]","{""rsi_value"": 14.5, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
1518,AWE,buy,strong,0.05071,"15m",binance,RSI 19.92 - buy signal,2025-08-16 20:11:23.945,"[""RSI""]","{""rsi_value"": 19.92, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1230,AXL,buy,strong,0.3284,"15m",binance,RSI 19.63 - buy signal,2025-08-15 15:29:17.539,"[""RSI""]","{""rsi_value"": 19.63, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,849
256,AXL,buy,strong,0.3536,"15m",binance,RSI 19.59 - buy signal,2025-08-11 11:31:00.732,"[""RSI""]","{""rsi_value"": 19.59, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,327
341,AXS,buy,strong,2.419,"15m",binance,RSI 16.57 - buy signal,2025-08-11 11:51:39.896,"[""RSI""]","{""rsi_value"": 16.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
1228,AXS,buy,strong,2.292,"15m",binance,RSI 18.44 - buy signal,2025-08-15 15:29:11.594,"[""RSI""]","{""rsi_value"": 18.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,937
231,AXS,buy,strong,2.442,"15m",binance,RSI 19.19 - buy signal,2025-08-11 11:26:51.137,"[""RSI""]","{""rsi_value"": 19.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
896,AXS,buy,strong,2.434,"15m",binance,RSI 18.01 - buy signal,2025-08-14 12:35:42.790,"[""RSI""]","{""rsi_value"": 18.01, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
630,AXS,sell,strong,2.542,"15m",binance,RSI 80.28 - sell signal,2025-08-12 18:18:36.981,"[""RSI""]","{""rsi_value"": 80.28, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,336
1061,AXS,buy,strong,2.403,"15m",binance,RSI 15.35 - buy signal,2025-08-14 13:05:20.561,"[""RSI""]","{""rsi_value"": 15.35, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
820,B,buy,strong,0.5566,"15m",gate,RSI 19.91 - buy signal,2025-08-14 09:02:38.630,"[""RSI""]","{""rsi_value"": 19.91, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1114
525,B,buy,strong,0.6261,"15m",gate,RSI 19.50 - buy signal,2025-08-12 12:13:10.916,"[""RSI""]","{""rsi_value"": 19.5, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1134
1206,B,buy,strong,0.5237,"15m",gate,RSI 15.31 - buy signal,2025-08-15 15:26:32.334,"[""RSI""]","{""rsi_value"": 15.31, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1116
